baby sitter	identity	1.50526315789474	2.18774792982456	1.07131578947368	2.15984357894737	0.482631578947368	2.33747564912281
brat	identity	-2.23736842105263	2.46894231578947	-0.690789473684211	4.49419136842105	1.63184210526316	3.97272722807018
buddy	identity	2.56105263157895	2.65059087719298	1.74184210526316	2.58505789473684	1.62157894736842	1.84742147368421
child	identity	1.72736842105263	2.90840364912281	-0.704473684210526	4.52018771929825	2.02763157894737	2.42637831578947
follower	identity	-0.772631578947368	2.71525164912281	-1.63868421052632	2.04177424561404	-1.80078947368421	1.90660736842105
librarian	identity	1.33210526315789	2.51907284210526	-0.512368421052632	3.80063964912281	-1.76947368421053	2.63770105263158
murderer	identity	-3.62394736842105	1.78375487719298	1.58710526315789	6.51810884210526	0.474473684210526	6.88494505263158
pagan	identity	-0.6548	2.01878873469388	-0.1868	2.43914465306122	-0.4632	2.53195689795918
saleslady	identity	0.788684210526316	2.4260089122807	0.173684210526316	2.7636929122807	0.879210526315789	2.46687403508772
suspect	identity	-1.07891891891892	2.08925908922621	-0.748648648648649	2.64777075157349	-0.326486486486486	2.20432995186968
yes-man	identity	-0.317230769230769	3.58027346153846	-1.096	3.7268775	-0.0843076923076923	3.21804365384615
caution	behavior	1.7568	1.77579502702703	1.284	1.83664864864865	0.606933333333333	2.50750803603604
entertain	behavior	2.36289473684211	1.70444484210526	1.81657894736842	1.73642014035088	1.90447368421053	1.79783038596491
fondle	behavior	0.159154929577465	3.70717070422535	0.63943661971831	3.53361110663984	-0.000281690140845078	2.77269134808853
glorify	behavior	1.40578947368421	3.52163003508772	1.40342105263158	2.86405747368421	0.873157894736842	3.14079522807018
jest	behavior	0.809310344827586	1.99242407743497	0.538965517241379	1.43679189352692	1.03620689655172	1.33663799153055
parody	behavior	-0.106129032258065	1.9092667371761	0.0703225806451613	1.73438350079323	1.10290322580645	1.77830618720254
plead	behavior	-0.418933333333333	1.41586911711712	-0.8952	2.36426854054054	0.0818666666666667	2.57701809009009
pray	behavior	2.14351351351351	2.60474912995187	1.95378378378378	2.9370731580896	-1.2072972972973	3.35910766382821
promise	behavior	1.27342105263158	2.33527880701754	1.43789473684211	3.44459284210526	0.457368421052632	2.28241431578947
shake hands	behavior	1.86105263157895	1.69523087719298	1.45789473684211	1.68907284210526	0.416842105263158	2.43309922807018
shout	behavior	-1.42394736842105	1.74989887719298	0.877894736842105	3.0390781754386	1.895	2.24313733333333
tell off	behavior	-1.07289473684211	2.5661621754386	1.10342105263158	3.38051614035088	1.69157894736842	2.09609880701754
victimize	behavior	-3.1456	2.05963848648649	0.243466666666667	7.40319322522523	0.5944	5.42520605405405
bully	identity	-2.728	1.47062702702703	1.1656	5.25150875675676	1.4816	2.86465686486486
businessman	identity	1.4456	2.43879524324324	1.98453333333333	1.90613592792793	1.6424	2.29348064864865
chain-smoker	identity	-2.1872	3.84145556756757	-1.46293333333333	4.56632100900901	-0.413866666666667	5.73727538738739
competitor	identity	1.00266666666667	3.02993873873874	1.65706666666667	1.62142371171171	1.664	2.20778378378378
father	identity	2.68213333333333	2.98962781981982	2.69813333333333	2.09947214414414	1.10773333333333	3.5622474954955
guest	identity	1.41146666666667	1.93460727927928	-0.0402666666666667	2.1244701981982	0.104533333333333	2.09012511711712
handicapped	identity	0.756486486486487	2.29480940392447	-0.295675675675676	2.19320844131803	-0.941081081081081	1.6164481303221
heroine	identity	2.20493150684932	3.56640867579909	2.32547945205479	2.29075844748858	1.68328767123288	3.13716681887367
maid	identity	0.614647887323944	2.6220338028169	-1.17042253521127	2.07532410462777	-1.68507042253521	1.38518535211268
pastor	identity	2.51626666666667	2.4504074954955	2.0736	2.84528821621622	-0.148	4.33962162162162
pediatrician	identity	2.49093333333333	1.95044641441441	1.74533333333333	2.73312792792793	0.552	2.86801081081081
nurse	identity	2.27540540540541	2.34807175120326	1.44648648648649	2.48771625323954	0.96972972972973	2.7412848574602
robber	identity	-2.9072972972973	2.60246108848575	0.334324324324324	5.69956734542762	0.211891891891892	6.06737445390596
schoolgirl	identity	1.58	1.96265205479452	-0.745675675675676	2.25338652350981	0.615135135135135	3.0126664198445
shrink	identity	0.856756756756757	2.84403317289893	1.1572972972973	3.53650766382821	-0.712432432432432	3.1332241392077
baby	behavior	-0.677027027027027	2.55159104035542	-0.515135135135135	3.09170203628286	-0.935135135135135	2.24000888559793
bargain	behavior	1.0372972972973	1.75309944465013	1.42162162162162	1.23061651240281	1.21864864864865	2.08068308034061
intimate	behavior	2.4576	3.404832	2.09013333333333	2.97125809009009	0.8488	4.97717016216216
be sarcastic toward	behavior	-0.300533333333333	2.16572944144144	0.406933333333333	2.50384317117117	1.1816	1.71494875675676
borrow	behavior	-0.6872	2.62196367567568	-0.746933333333333	3.06534587387387	-0.4	2.42675675675676
compliment	behavior	2.7448	1.91746854054054	2.01173333333333	2.48502803603604	0.9952	2.30296043243243
defeat	behavior	1.384	2.39407567567568	1.84	2.84365405405405	1.46453333333333	2.76215754954955
glare	behavior	-1.1872	1.91546637837838	0.471466666666667	2.82201268468468	-0.554933333333333	2.52298479279279
hail	behavior	0.6653125	2.0954316468254	0.393125	2.26310119047619	0.675625	1.71135833333333
sex	behavior	2.45342465753425	2.80476727549467	2.06164383561644	2.62656392694064	2.05452054794521	3.16650289193303
horse around	behavior	1.28324324324324	2.34751810440578	0.890810810810811	1.57239659385413	1.86405405405405	1.27006005183265
reward	behavior	2.5928	2.33547718918919	2.0408	2.40830745945946	1.11573333333333	2.45562479279279
