celebrity	identity	0.674153846154	-0.185389861576	-0.290382884256	3.94971459382	-0.552612967613	0.1	0.1	0.1	0.1	0.1	2.184	0.858550991917	1.26716256604	0.95919398714	-1.79382776898	0.1	0.1	0.1	0.1	0.1	2.02553846154	-2.08859783428	1.10040733714	-3.05350487025	3.70228256901	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
voyeur	identity	-0.87875	-2.8422571534	-4.10666074985	3.07458568351	0.242783273748	0.1	0.1	0.1	0.1	0.1	-0.21125	0.551321105867	2.5225260917	4.21496351636	-1.60836982952	0.1	0.1	0.1	0.1	0.1	-0.6915625	4.10026936039	-1.80859324258	1.77581465012	-3.23983488108	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
brother	identity	1.90881355932	2.26709684384	-2.98313361855	2.40190432174	0.812009299557	0.1	0.1	0.1	0.1	0.1	1.75457627119	-3.24318426046	3.4546263334	-1.2543032799	2.40344307074	0.1	0.1	0.1	0.1	0.1	1.53423728814	0.620927699255	-3.45286572659	-1.31994017308	2.96249289243	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
grandfather	identity	2.57762711864	3.72860089142	2.12766606209	-1.38598262908	-4.11956303183	0.1	0.1	0.1	0.1	0.1	1.66644067797	-3.39988956575	-3.40151436419	-2.55176360782	1.31619645983	0.1	0.1	0.1	0.1	0.1	-0.232542372881	0.242543223363	-0.115828376939	-0.410392433059	1.50290331572	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
boozer	identity	-1.33084745763	-0.449333841697	-0.349954813929	1.38552913499	0.953357918374	0.1	0.1	0.1	0.1	0.1	-1.11220338983	1.27635792856	3.10304672224	3.06108710749	1.43410565177	0.1	0.1	0.1	0.1	0.1	0.936271186441	1.56440182849	-3.30521012833	-1.54643147601	-1.86409215972	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
lobbyist	identity	0.421071428571	0.386532251346	-4.20329783289	-0.408092590245	-1.12336643412	0.1	0.1	0.1	0.1	0.1	1.00678571429	-2.45782901017	-1.33332926979	-3.72696950639	-3.72240859468	0.1	0.1	0.1	0.1	0.1	1.53035714286	-1.28591139996	1.7260418904	3.46849633554	-1.1203028073	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
computer expert	identity	1.44634920635	3.71367930828	-0.281393702457	-3.31087018603	1.15603110301	0.1	0.1	0.1	0.1	0.1	1.25111111111	-3.23060697261	-3.14836762996	2.99465108356	-4.00013763716	0.1	0.1	0.1	0.1	0.1	-0.190793650794	3.99291452129	0.401176881005	2.73119763164	-0.0242045439619	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
guy	identity	1.223125	0.570409616482	1.78334404529	-1.1294350006	-1.2822516649	0.1	0.1	0.1	0.1	0.1	1.62875	3.91939134509	1.78374929993	-2.46233180554	-1.51114008632	0.1	0.1	0.1	0.1	0.1	1.10625	-2.43365390721	3.56329450125	-0.680725599619	-3.32774042963	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
great grandfather	identity	2.77904761905	-1.72752762661	1.72286713996	4.26935900732	1.14759916643	0.1	0.1	0.1	0.1	0.1	1.66698412698	-3.67796201395	2.18398062342	1.89703793321	1.17693849229	0.1	0.1	0.1	0.1	0.1	-0.931111111111	-2.28992704328	-2.11438537239	1.08819183993	-1.69798369975	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
iran	identity	-0.348838019679	1.47874704522	-1.99403197884	3.76422807268	1.81815727705	0.1	0.1	0.1	0.1	0.1	0.229039317922	-2.24973319795	3.9287855919	0.935613914788	1.10770963728	0.1	0.1	0.1	0.1	0.1	0.498598884492	4.05760886613	-0.238098466787	3.98657804549	-0.754484298492	0.1	0.1	0.1	0.1	0.1	10.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
felon	identity	-2.66516129032	-1.91775846526	2.25027969439	-3.14942854344	-0.400318312632	0.1	0.1	0.1	0.1	0.1	-0.372580645161	3.69399482657	-2.45434370498	-1.91896409908	2.64406371671	0.1	0.1	0.1	0.1	0.1	0.520967741935	1.27426273183	-3.92407027478	-4.20584127599	-1.62154609518	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
